relative_s,off1_prefix_error,off2_prefix_error,off3_prefix_error,on1_prefix_error,on2_prefix_error,on3_prefix_error
17.199490070343018,0.13917394051063497,0.14696617104223267,0.12883645709432887,0.3116141398978252,0.21690970204135238,0.16304715236284806
17.399585008621216,0.14068935436999613,0.14833735145928545,0.12993194641444675,0.3119503983743773,0.21645324322572043,0.16214013255428775
17.49961757659912,0.1399721756427022,0.14785187074723266,0.12925267470733232,0.31124818878608124,0.2163075367525473,0.16056429379177029
17.599703550338745,0.13959423371250132,0.14676685501762024,0.12838590625325694,0.31164467293228093,0.21674490326335952,0.16246704372130819
17.69970726966858,0.13861611597708906,0.14588681992535604,0.12820134294606492,0.3111712151867429,0.21632588278975126,0.16194335882975636
17.799681186676025,0.1358352958116023,0.1414929965686824,0.1253280664877499,0.310416569582971,0.2158301046712242,0.1622955027551087
17.899778604507446,0.13756847701803063,0.14343604210727603,0.12699243634684332,0.31270154939884615,0.21775430491381237,0.1634485069171848
18.099716424942017,0.13624733123849705,0.14308163820030154,0.12628587313923204,0.3133837069625007,0.21762935834414152,0.16105999146151295
18.299530029296875,0.1381259807212853,0.1465095133045365,0.12949850393721307,0.3139193210885129,0.21810350100847156,0.16316742953013655
18.39948797225952,0.14246155979453962,0.15151657659871134,0.13372735851763423,0.3160416012706802,0.2206800954331114,0.16464731077233888
18.49940538406372,0.14039444225340958,0.15012839370531172,0.13148809291549476,0.3119948558879062,0.21710659113045433,0.16153917743844468
18.59941029548645,0.14040887212201664,0.15031687558393111,0.1310088896540335,0.3130984271476958,0.21877931268077622,0.16455839084043825
18.79972004890442,0.1419462998603871,0.14974689549986805,0.13153898979348752,0.31753426890078273,0.22212114922150838,0.16977300060368158
18.89977192878723,0.14374947889513776,0.15077299642533692,0.13356203493957752,0.317304397277101,0.22223529550662252,0.16913381072457961
18.99981689453125,0.13979700639112824,0.14743039610388492,0.13005320744151416,0.31350457125512277,0.21840925567055317,0.16587969363935545
19.0996732711792,0.1406184243871903,0.14891654981078994,0.13020260026094624,0.31453289321246913,0.21998625249613857,0.1672785730863674
19.199628591537476,0.14154448184413856,0.1493698866810759,0.13069117196717514,0.3138550314406743,0.219463636972679,0.1646792142372605
19.299534797668457,0.14064961235743864,0.1484175284027582,0.12943326634031008,0.3107523958160854,0.21621683438405154,0.16126074944469387
19.399526119232178,0.14757553176813876,0.15520071926529416,0.1378713027104317,0.31907107072328306,0.22374678751095392,0.16745364388829123
19.599451065063477,0.1404911191250669,0.14681766740844052,0.13409085743239,0.31538597424053594,0.22133354140949096,0.16266084213634963
19.79949426651001,0.08450503380709191,0.09355267594986637,0.08245074653099414,0.2463494868913597,0.1489032147582785,0.10447482622295672
19.8996479511261,0.05398649316832831,0.05585601096496928,0.04797322851235442,0.2076940927760829,0.11623345589241371,0.08933098037773415
19.999706506729126,0.069017514899888,0.06349228227945859,0.06651853124668651,0.15842706600737247,0.07648436251927908,0.09078858706207991
20.099602937698364,0.08277011122638538,0.07335768772440827,0.08259976387783254,0.15059897610322878,0.08306516575142477,0.108818683036114
20.19963574409485,0.09595093092460957,0.08885740335803535,0.0915355524707118,0.15303657199958026,0.10047265178971139,0.1416980366407946
20.299747943878174,0.12641561328771056,0.12404055144351443,0.12290131468065411,0.12547029900473386,0.11602451291667218,0.16638402589903128
