time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
1.177611906528472900e+02,9.501135714125027221e+00,3.743013546897380195e+01,3.007416993492438451e+01,9.483365277792232817e+00,3.777864438733496399e+01,3.007901675370104400e+01,1.777043633279440371e-02,-3.485089183611620456e-01,-4.846818776659489458e-03,3.489953384172613804e-01
1.178612618446350098e+02,9.474385535501157918e+00,3.709334177507282249e+01,3.006949930724783826e+01,9.451581116195798771e+00,3.745087142360075916e+01,3.008534478066532358e+01,2.280441930535914707e-02,-3.575296485279366721e-01,-1.584547341748532290e-02,3.586064279181130354e-01
1.179613630771636963e+02,9.444187345124317901e+00,3.674353032231742588e+01,3.005987166690240286e+01,9.426257691463840516e+00,3.712576391023939948e+01,3.006601240753543891e+01,1.792965366047738485e-02,-3.822335879219735943e-01,-6.140740633036045892e-03,3.827031446325102060e-01
1.180614230632781982e+02,9.419215333309486127e+00,3.640204408452784435e+01,3.005603061824983868e+01,9.401768163917184395e+00,3.680024456273275746e+01,3.004385180010480028e+01,1.744716939230173125e-02,-3.982004782049131109e-01,1.217881814503840587e-02,3.987685395988945225e-01
1.181615171432495117e+02,9.393114296521835271e+00,3.605596368477336000e+01,3.004574273146089070e+01,9.377834876337665548e+00,3.645381425460405467e+01,3.003157869189015017e+01,1.527942018416972303e-02,-3.978505698306946670e-01,1.416403957074052755e-02,3.983957286577434753e-01
1.182615230083465576e+02,9.361272761305549750e+00,3.568765742249267703e+01,3.003433642964871453e+01,9.342804710986627015e+00,3.609554822799661622e+01,3.003647753403544840e+01,1.846805031892273519e-02,-4.078908055039391911e-01,-2.141104386733871934e-03,4.083142936822435898e-01
1.183614568710327148e+02,9.327251271918248321e+00,3.528704434908603815e+01,3.001589235350567009e+01,9.315684986614119367e+00,3.572355069587746357e+01,3.003106502387476340e+01,1.156628530412895373e-02,-4.365063467914254147e-01,-1.517267036909331068e-02,4.369230820991971687e-01
1.184613969326019287e+02,9.287983404123989928e+00,3.488364322523414529e+01,2.999999020871960909e+01,9.270318233982770550e+00,3.533587630056707951e+01,3.002933462118951624e+01,1.766517014121937734e-02,-4.522330753329342201e-01,-2.934441246990715513e-02,4.535282871050113629e-01
1.185613586902618408e+02,9.239767065405388280e+00,3.445933762225775610e+01,2.998275644031814480e+01,9.229993380967856709e+00,3.492834373864269537e+01,2.998578329203908410e+01,9.773684437531571234e-03,-4.690061163849392756e-01,-3.026851720939305324e-03,4.691177079852221765e-01
1.186612727642059326e+02,9.191268322540485869e+00,3.403681717713951826e+01,2.997017250982663228e+01,9.185536092874944103e+00,3.451236792585670798e+01,2.996793986410460420e+01,5.732229665541765939e-03,-4.755507487171897196e-01,2.232645722028081536e-03,4.755905358281831141e-01
1.187613480091094971e+02,9.133079007985879016e+00,3.359014993214787381e+01,2.995602453653376784e+01,9.133836423371720414e+00,3.408894726725030466e+01,2.995255609678275377e+01,-7.574153858413978924e-04,-4.987973351024308499e-01,3.468439751014074091e-03,4.988099690840789857e-01
1.188613791465759277e+02,9.074019931035969933e+00,3.314132835684300460e+01,2.994199852475503221e+01,9.080594022427005640e+00,3.364756110772951558e+01,2.997259777573495754e+01,-6.574091391035707943e-03,-5.062327508865109849e-01,-3.059925097992532983e-02,5.071993009737636449e-01
